,Vehicle Full Code,Vehicle Code,OEM Model Name,SIAM Company Code,SIAM Segment 1,SIAM Segment 2,SIAM Fuel,Production Qty,Domestic Sale,Export Sale,Category Name,YrMth
185,VIPOBBCTLP,PO,Polo,VOLKSWAGEN INDIA PVT LTD,B+,Compact:,LPG,0,0,0,Passenger car PV,01-11-2012
186,VIPOBBCTDI,PO,Polo,VOLKSWAGEN INDIA PVT LTD,B+,Compact:,DIESEL,0,2508,0,Passenger car PV,01-11-2012
187,VIPOBBCTPT,PO,Polo,VOLKSWAGEN INDIA PVT LTD,B+,Compact:,PETROL,0,882,0,Passenger car PV,01-11-2012
188,TKLHBBCTDI,LH,Liva Hatchback,TOYOTA KIRLOSKAR MOTOR PVT LTD,B+,Compact:,DIESEL,0,1820,0,Passenger car PV,01-11-2012
189,TKLHBBCTPT,LH,Liva Hatchback,TOYOTA KIRLOSKAR MOTOR PVT LTD,B+,Compact:,PETROL,0,361,0,Passenger car PV,01-11-2012
190,TMICOCCTLP,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,LPG,0,0,0,Passenger car PV,01-11-2012
191,TMICOCCTDI,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,DIESEL,0,3053,0,Passenger car PV,01-11-2012
192,TMICOCCTPT,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,PETROL,0,26,0,Passenger car PV,01-11-2012
193,TMIDOBCTDI,ID,Indica,TATA MOTORS LTD,B,Compact:,DIESEL,0,6920,0,Passenger car PV,01-11-2012
194,TMIDOBCTPT,ID,Indica,TATA MOTORS LTD,B,Compact:,PETROL,0,36,0,Passenger car PV,01-11-2012
195,SKFABBCTDI,FA,Fabia,SKODAAUTO INDIA PVT LTD,B+,Compact:,DIESEL,0,98,0,Passenger car PV,01-11-2012
196,SKFABBCTPT,FA,Fabia,SKODAAUTO INDIA PVT LTD,B+,Compact:,PETROL,0,35,0,Passenger car PV,01-11-2012
197,RIPEBBCTLP,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,LPG,0,0,0,Passenger car PV,01-11-2012
198,RIPEBBCTPT,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,PETROL,0,16,0,Passenger car PV,01-11-2012
199,RIPEBBCTDI,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,DIESEL,0,420,0,Passenger car PV,01-11-2012
200,NMMRBBCTLP,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,LPG,0,0,0,Passenger car PV,01-11-2012
201,NMMRBBCTDI,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,DIESEL,0,701,0,Passenger car PV,01-11-2012
202,NMMRBBCTPT,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,PETROL,0,142,0,Passenger car PV,01-11-2012
203,NMDGOBCTLP,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,LPG,0,0,0,Passenger car PV,01-11-2012
204,NMDGOBCTDI,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,DIESEL,0,0,0,Passenger car PV,01-11-2012
205,NMDGOBCTPT,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,PETROL,0,0,0,Passenger car PV,01-11-2012
206,MSSWBBCTDI,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,DIESEL,0,15153,0,Passenger car PV,01-11-2012
207,MSSWBBCTPT,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,0,2182,0,Passenger car PV,01-11-2012
208,MSRZBBCTLP,RZ,Ritz,MARUTI SUZUKI INDIA LTD,B+,Compact:,LPG,0,0,0,Passenger car PV,01-11-2012
209,HYATOCSCPT,AT,Accent,HYUNDAI MOTOR INDIA LTD,C,Super Compact,PETROL,0,234,0,Passenger car PV,01-11-2012
210,NMSYCCMSPT,SY,Sunny,NISSAN MOTOR INDIA PVT LTD,C+,Mid-Size,PETROL,0,311,0,Passenger car PV,01-11-2012
211,MSSXCCMSPT,SX,SX4,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,PETROL,0,297,0,Passenger car PV,01-11-2012
212,MSSXCCMSDI,SX,SX4,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,DIESEL,0,395,0,Passenger car PV,01-11-2012
213,HYVRCCMSPT,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,PETROL,0,999,0,Passenger car PV,01-11-2012
214,HYVRCCMSDI,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,DIESEL,0,3027,0,Passenger car PV,01-11-2012
215,HCCTCCMSLP,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,LPG,0,0,0,Passenger car PV,01-11-2012
216,HCCTCCMSDI,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,DIESEL,0,0,0,Passenger car PV,01-11-2012
217,HCCTCCMSPT,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,PETROL,0,1218,0,Passenger car PV,01-11-2012
218,GMAVCCMSDI,AV,Aveo,GENERAL MOTORS INDIA PVT LTD,C+,Mid-Size,DIESEL,0,0,0,Passenger car PV,01-11-2012
219,GMAVCCMSPT,AV,Aveo,GENERAL MOTORS INDIA PVT LTD,C+,Mid-Size,PETROL,0,20,0,Passenger car PV,01-11-2012
220,GMAVCCMSCN,AV,Aveo,GENERAL MOTORS INDIA PVT LTD,C+,Mid-Size,CNG,0,6,0,Passenger car PV,01-11-2012
221,TMNOALMOPT,NO,Nano,TATA MOTORS LTD,A LOW,Micro,PETROL,0,3503,0,Passenger car PV,01-11-2012
222,GMEYF1U2PT,EY,Enjoy,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-11-2012
223,GMTVF1U2DI,TV,Tavera,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,DIESEL,0,1405,0,Utility vehicles PV,01-11-2012
224,GMTVF1U2PT,TV,Tavera,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-11-2012
225,HYROF1U2DI,RO,Rhino,HYUNDAI MOTOR INDIA LTD,MPV,UV2,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
226,HYROF1U2PT,RO,Rhino,HYUNDAI MOTOR INDIA LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-11-2012
227,MMHTF1U2DI,HT,HT,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
228,MMHTF1U2PT,HT,HT,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-11-2012
229,MMSPF2U2PT,SP,Scorpio,MAHINDRA & MAHINDRA LTD,SUV,UV2,PETROL,0,0,0,Utility vehicles PV,01-11-2012
230,MMSPF2U2DI,SP,Scorpio,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,0,4277,0,Utility vehicles PV,01-11-2012
231,MMX5F2U2DI,X5,Xuv500,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,0,4237,0,Utility vehicles PV,01-11-2012
232,MMXOF1U2DI,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,0,1756,0,Utility vehicles PV,01-11-2012
233,MMXOF1U2PT,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-11-2012
234,SKSBOEPMPT,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,PETROL,0,71,0,Passenger car PV,01-11-2012
235,MMTIF1U2PT,TI,Bolero Plus,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-11-2012
236,MMQOF2U1DI,QO,Quanto,MAHINDRA & MAHINDRA LTD,SUV,UV1,DIESEL,0,2297,0,Utility vehicles PV,01-11-2012
237,MMQOF2U1PT,QO,Quanto,MAHINDRA & MAHINDRA LTD,SUV,UV1,PETROL,0,0,0,Utility vehicles PV,01-11-2012
238,MMSTF1U1DI,ST,ST,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,0,583,0,Utility vehicles PV,01-11-2012
239,MMSTF1U1PT,ST,ST,MAHINDRA & MAHINDRA LTD,MPV,UV1,PETROL,0,0,0,Utility vehicles PV,01-11-2012
240,MSERF1U1DI,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,DIESEL,0,6709,0,Utility vehicles PV,01-11-2012
241,MSERF1U1PT,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,0,628,0,Utility vehicles PV,01-11-2012
242,MSGYF1U1PT,GY,Gypsy,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,0,102,0,Utility vehicles PV,01-11-2012
243,MSGYF1U1DI,GY,Gypsy,MARUTI SUZUKI INDIA LTD,MPV,UV1,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
244,NMEAF1U1DI,EA,EVALIA,NISSAN MOTOR INDIA PVT LTD,MPV,UV1,DIESEL,0,262,0,Utility vehicles PV,01-11-2012
245,NMEAF1U1PT,EA,EVALIA,NISSAN MOTOR INDIA PVT LTD,MPV,UV1,PETROL,0,0,0,Utility vehicles PV,01-11-2012
246,RIDRF2U1PT,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,PETROL,0,109,0,Utility vehicles PV,01-11-2012
247,RIDRF2U1DI,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,DIESEL,0,5142,0,Utility vehicles PV,01-11-2012
248,MMTIF1U2DI,TI,Bolero Plus,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
249,MMBOF1U1PT,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,PETROL,0,0,0,Utility vehicles PV,01-11-2012
250,MMBOF1U1DI,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,0,10098,0,Utility vehicles PV,01-11-2012
251,ALSEF1U1PT,SE,STILE,ASHOK LEYLAND LTD,MPV,UV1,PETROL,0,0,0,Utility vehicles PV,01-11-2012
252,ALSEF1U1DI,SE,STILE,ASHOK LEYLAND LTD,MPV,UV1,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
253,TKPSP3PMDI,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,DIESEL,0,0,0,Passenger car PV,01-11-2012
254,TKPSP3PMPT,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,PETROL,0,0,0,Passenger car PV,01-11-2012
255,VIPTOEPMPT,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,PETROL,0,0,0,Passenger car PV,01-11-2012
256,VIPTOEPMDI,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,DIESEL,0,62,0,Passenger car PV,01-11-2012
257,TKCYOEPMDI,CY,Camry,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,DIESEL,0,0,0,Passenger car PV,01-11-2012
258,GMEYF1U2DI,EY,Enjoy,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,DIESEL,0,0,0,Utility vehicles PV,01-11-2012
259,GMBTOBCTPT,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,PETROL,0,460,0,Passenger car PV,01-11-2012
260,MSRZBBCTPT,RZ,Ritz,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,0,887,0,Passenger car PV,01-11-2012
261,MSEOOBCTDI,EO,Estilo,MARUTI SUZUKI INDIA LTD,B,Compact:,DIESEL,0,0,0,Passenger car PV,01-11-2012
262,MSEOOBCTPT,EO,Estilo,MARUTI SUZUKI INDIA LTD,B,Compact:,PETROL,0,0,0,Passenger car PV,01-11-2012
263,MSCOOBCTDI,CO,Celerio,MARUTI SUZUKI INDIA LTD,B,Compact:,DIESEL,0,0,0,Passenger car PV,01-11-2012
264,MSCOOBCTPT,CO,Celerio,MARUTI SUZUKI INDIA LTD,B,Compact:,PETROL,0,0,0,Passenger car PV,01-11-2012
265,MMVBBBCTPT,VB,Vibe,MAHINDRA & MAHINDRA LTD,B+,Compact:,PETROL,0,0,0,Passenger car PV,01-11-2012
266,MMVBBBCTDI,VB,Vibe,MAHINDRA & MAHINDRA LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-11-2012
267,HYXCOCCTPT,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,PETROL,0,0,0,Passenger car PV,01-11-2012
268,HYXCOCCTDI,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,DIESEL,0,0,0,Passenger car PV,01-11-2012
269,HYI2BBCTPT,I2,i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,0,3224,0,Passenger car PV,01-11-2012
270,HYI2BBCTDI,I2,i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,0,4537,0,Passenger car PV,01-11-2012
271,HYI1OBCTDI,I1,i10,HYUNDAI MOTOR INDIA LTD,B,Compact:,DIESEL,0,0,0,Passenger car PV,01-11-2012
272,HYI1OBCTPT,I1,i10,HYUNDAI MOTOR INDIA LTD,B,Compact:,PETROL,0,9782,0,Passenger car PV,01-11-2012
273,HCJZBBCTDI,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-11-2012
274,HCJZBBCTPT,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,PETROL,0,186,0,Passenger car PV,01-11-2012
275,HCBIOBCTDI,BI,Brio,HONDA CARS INDIA LTD,B,Compact:,DIESEL,0,0,0,Passenger car PV,01-11-2012
276,HCBIOBCTPT,BI,Brio,HONDA CARS INDIA LTD,B,Compact:,PETROL,0,2199,0,Passenger car PV,01-11-2012
277,GMUABBCTLP,UA,UVA,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,LPG,0,0,0,Passenger car PV,01-11-2012
278,GMUABBCTDI,UA,UVA,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-11-2012
279,GMUABBCTPT,UA,UVA,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,PETROL,0,0,0,Passenger car PV,01-11-2012
280,GMSUBBCTLP,SU,Sail UVa,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,LPG,0,0,0,Passenger car PV,01-11-2012
281,GMSUBBCTPT,SU,Sail UVa,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,PETROL,0,1321,0,Passenger car PV,01-11-2012
282,GMSUBBCTDI,SU,Sail UVa,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,DIESEL,0,274,0,Passenger car PV,01-11-2012
283,GMBTOBCTDI,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,DIESEL,0,2448,0,Passenger car PV,01-11-2012
284,SKSBOEPMDI,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,DIESEL,0,49,0,Passenger car PV,01-11-2012
285,NMTAOEPMDI,TA,Teana,NISSAN MOTOR INDIA PVT LTD,E,Premium:,DIESEL,0,0,0,Passenger car PV,01-11-2012
286,NMTAOEPMPT,TA,Teana,NISSAN MOTOR INDIA PVT LTD,E,Premium:,PETROL,0,8,0,Passenger car PV,01-11-2012
287,HYSNOEPMDI,SN,Sonata,HYUNDAI MOTOR INDIA LTD,E,Premium:,DIESEL,0,0,0,Passenger car PV,01-11-2012
288,HYSNOEPMPT,SN,Sonata,HYUNDAI MOTOR INDIA LTD,E,Premium:,PETROL,0,20,0,Passenger car PV,01-11-2012
289,HCADOEPMPT,AD,Accord,HONDA CARS INDIA LTD,E,Premium:,PETROL,0,36,0,Passenger car PV,01-11-2012
290,VIJAODEEDI,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,DIESEL,0,177,0,Passenger car PV,01-11-2012
291,VIJAODEEPT,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,PETROL,0,22,0,Passenger car PV,01-11-2012
292,TKCAODEEPT,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,PETROL,0,141,0,Passenger car PV,01-11-2012
293,TKCAODEEDI,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,DIESEL,0,221,0,Passenger car PV,01-11-2012
294,SKOAP3EEPT,OA,Octavia,SKODAAUTO INDIA PVT LTD,Premium Car 3,Executive,PETROL,0,0,0,Passenger car PV,01-11-2012
295,SKOAP3EEPT,OA,Octavia,SKODAAUTO INDIA PVT LTD,Premium Car 3,Executive,PETROL,0,0,0,Passenger car PV,01-06-2012
296,TKCAODEEDI,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,DIESEL,0,305,0,Passenger car PV,01-06-2012
297,GMCPF2U4DI,CP,Captiva,GENERAL MOTORS INDIA PVT LTD,SUV,UV4:,DIESEL,0,31,0,Utility vehicles PV,01-06-2012
298,FIEVF2U4PT,EV,Endeavour,FORD INDIA PVT LTD,SUV,UV4:,PETROL,0,0,0,Utility vehicles PV,01-06-2012
299,TKCAODEEPT,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,PETROL,0,200,0,Passenger car PV,01-06-2012
300,VIJAODEEPT,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,PETROL,0,61,0,Passenger car PV,01-06-2012
301,VIJAODEEDI,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,DIESEL,0,220,0,Passenger car PV,01-06-2012
302,HCADOEPMPT,AD,Accord,HONDA CARS INDIA LTD,E,Premium:,PETROL,0,52,0,Passenger car PV,01-06-2012
303,HYSNOEPMPT,SN,Sonata,HYUNDAI MOTOR INDIA LTD,E,Premium:,PETROL,0,39,0,Passenger car PV,01-06-2012
304,FIEVF2U4DI,EV,Endeavour,FORD INDIA PVT LTD,SUV,UV4:,DIESEL,0,133,0,Utility vehicles PV,01-06-2012
305,TMXNF2U3PT,XN,Xenon,TATA MOTORS LTD,SUV,UV3,PETROL,0,0,0,Utility vehicles PV,01-06-2012
306,TMXNF2U3DI,XN,Xenon,TATA MOTORS LTD,SUV,UV3,DIESEL,0,6,0,Utility vehicles PV,01-06-2012
307,TMAAF2U3DI,AA,Aria,TATA MOTORS LTD,SUV,UV3,DIESEL,0,17,0,Utility vehicles PV,01-06-2012
308,FMTXF1U3PT,TX,Trax,FORCE MOTORS LTD,MPV,UV3,PETROL,0,0,0,Utility vehicles PV,01-06-2012
309,FMTXF1U3DI,TX,Trax,FORCE MOTORS LTD,MPV,UV3,DIESEL,0,239,0,Utility vehicles PV,01-06-2012
310,FMFOF2U3PT,FO,Force One,FORCE MOTORS LTD,SUV,UV3,PETROL,0,0,0,Utility vehicles PV,01-06-2012
311,FMFOF2U3DI,FO,Force One,FORCE MOTORS LTD,SUV,UV3,DIESEL,0,104,0,Utility vehicles PV,01-06-2012
312,TKIAF1U2DI,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,DIESEL,0,6783,0,Utility vehicles PV,01-06-2012
313,HYSNOEPMDI,SN,Sonata,HYUNDAI MOTOR INDIA LTD,E,Premium:,DIESEL,0,0,0,Passenger car PV,01-06-2012
314,NMTAOEPMPT,TA,Teana,NISSAN MOTOR INDIA PVT LTD,E,Premium:,PETROL,0,1,0,Passenger car PV,01-06-2012
315,NMTAOEPMDI,TA,Teana,NISSAN MOTOR INDIA PVT LTD,E,Premium:,DIESEL,0,0,0,Passenger car PV,01-06-2012
316,SKSBOEPMDI,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,DIESEL,0,190,0,Passenger car PV,01-06-2012
317,SKSBOEPMPT,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,PETROL,0,82,0,Passenger car PV,01-06-2012
318,TKCYOEPMPT,CY,Camry,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,PETROL,0,0,0,Passenger car PV,01-06-2012
319,TKCYOEPMDI,CY,Camry,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,DIESEL,0,0,0,Passenger car PV,01-06-2012
320,VIPTOEPMDI,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,DIESEL,0,90,0,Passenger car PV,01-06-2012
321,VIPTOEPMPT,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,PETROL,0,0,0,Passenger car PV,01-06-2012
322,TKPSP3PMHY,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,HYBRID,0,1,0,Passenger car PV,01-06-2012
323,TKPSP3PMPT,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,PETROL,0,0,0,Passenger car PV,01-06-2012
324,TKPSP3PMDI,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,DIESEL,0,0,0,Passenger car PV,01-06-2012
325,ALSEF1U1DI,SE,STILE,ASHOK LEYLAND LTD,MPV,UV1,DIESEL,0,0,0,Utility vehicles PV,01-06-2012
326,ALSEF1U1PT,SE,STILE,ASHOK LEYLAND LTD,MPV,UV1,PETROL,0,0,0,Utility vehicles PV,01-06-2012
327,MMBOF1U1DI,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,0,9515,0,Utility vehicles PV,01-06-2012
328,MMBOF1U1PT,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,PETROL,0,0,0,Utility vehicles PV,01-06-2012
329,MMTIF1U2DI,TI,Bolero Plus,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,0,0,0,Utility vehicles PV,01-06-2012
330,MMTIF1U2PT,TI,Bolero Plus,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-06-2012
331,TKIAF1U2PT,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,PETROL,0,2,0,Utility vehicles PV,01-06-2012
332,HYVRCCMSPT,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,PETROL,0,912,0,Passenger car PV,01-05-2012
333,MSSXCCMSDI,SX,SX4,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,DIESEL,0,221,0,Passenger car PV,01-05-2012
334,MSSXCCMSPT,SX,SX4,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,PETROL,0,184,0,Passenger car PV,01-05-2012
335,NMSYCCMSPT,SY,Sunny,NISSAN MOTOR INDIA PVT LTD,C+,Mid-Size,PETROL,0,428,0,Passenger car PV,01-05-2012
336,NMSYCCMSDI,SY,Sunny,NISSAN MOTOR INDIA PVT LTD,C+,Mid-Size,DIESEL,0,2150,0,Passenger car PV,01-05-2012
337,RISACCMSPT,SA,Scala,RENAULT INDIA PVT LTD,C+,Mid-Size,PETROL,0,0,0,Passenger car PV,01-05-2012
338,RISACCMSDI,SA,Scala,RENAULT INDIA PVT LTD,C+,Mid-Size,DIESEL,0,0,0,Passenger car PV,01-05-2012
339,SKRDCCMSPT,RD,Rapid,SKODAAUTO INDIA PVT LTD,C+,Mid-Size,PETROL,0,206,0,Passenger car PV,01-05-2012
340,SKRDCCMSDI,RD,Rapid,SKODAAUTO INDIA PVT LTD,C+,Mid-Size,DIESEL,0,1865,0,Passenger car PV,01-05-2012
341,SKRDCCMSLP,RD,Rapid,SKODAAUTO INDIA PVT LTD,C+,Mid-Size,LPG,0,0,0,Passenger car PV,01-05-2012
342,TMMACCMSDI,MA,Manza,TATA MOTORS LTD,C+,Mid-Size,DIESEL,0,0,0,Passenger car PV,01-05-2012
343,TMMACCMSPT,MA,Manza,TATA MOTORS LTD,C+,Mid-Size,PETROL,0,0,0,Passenger car PV,01-05-2012
344,TMMACCMSLP,MA,Manza,TATA MOTORS LTD,C+,Mid-Size,LPG,0,0,0,Passenger car PV,01-05-2012
345,VIVOCCMSDI,VO,Vento,VOLKSWAGEN INDIA PVT LTD,C+,Mid-Size,DIESEL,0,1648,0,Passenger car PV,01-05-2012
346,VIVOCCMSPT,VO,Vento,VOLKSWAGEN INDIA PVT LTD,C+,Mid-Size,PETROL,0,520,0,Passenger car PV,01-05-2012
347,HMABOCMSPT,AB,Ambassador,HINDUSTAN MOTORS LTD,C,Mid-Size,PETROL,0,17,0,Passenger car PV,01-05-2012
348,MSGYF1U1DI,GY,Gypsy,MARUTI SUZUKI INDIA LTD,MPV,UV1,DIESEL,0,0,0,Utility vehicles PV,01-06-2012
349,NMEAF1U1DI,EA,EVALIA,NISSAN MOTOR INDIA PVT LTD,MPV,UV1,DIESEL,0,0,0,Utility vehicles PV,01-06-2012
350,NMEAF1U1PT,EA,EVALIA,NISSAN MOTOR INDIA PVT LTD,MPV,UV1,PETROL,0,0,0,Utility vehicles PV,01-06-2012
351,RIDRF2U1PT,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,PETROL,0,0,0,Utility vehicles PV,01-06-2012
352,RIDRF2U1DI,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,DIESEL,0,0,0,Utility vehicles PV,01-06-2012
353,GMEYF1U2DI,EY,Enjoy,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,DIESEL,0,0,0,Utility vehicles PV,01-06-2012
354,GMEYF1U2PT,EY,Enjoy,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-06-2012
355,GMTVF1U2DI,TV,Tavera,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,DIESEL,0,740,0,Utility vehicles PV,01-06-2012
356,GMTVF1U2PT,TV,Tavera,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-06-2012
357,HYROF1U2DI,RO,Rhino,HYUNDAI MOTOR INDIA LTD,MPV,UV2,DIESEL,0,30,0,Utility vehicles PV,01-06-2012
358,HYROF1U2PT,RO,Rhino,HYUNDAI MOTOR INDIA LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-06-2012
359,MMHTF1U2DI,HT,HT,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,0,0,0,Utility vehicles PV,01-06-2012
360,MMHTF1U2PT,HT,HT,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-06-2012
361,MMSPF2U2PT,SP,Scorpio,MAHINDRA & MAHINDRA LTD,SUV,UV2,PETROL,0,0,0,Utility vehicles PV,01-06-2012
362,MMSPF2U2DI,SP,Scorpio,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,0,3621,0,Utility vehicles PV,01-06-2012
363,MMX5F2U2DI,X5,Xuv500,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,0,3452,0,Utility vehicles PV,01-06-2012
364,MMXOF1U2DI,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,0,2228,0,Utility vehicles PV,01-06-2012
365,MMXOF1U2PT,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,0,0,0,Utility vehicles PV,01-06-2012
366,TMSIF2U2DI,SI,Safari,TATA MOTORS LTD,SUV,UV2,DIESEL,0,964,0,Utility vehicles PV,01-06-2012
367,TMSIF2U2PT,SI,Safari,TATA MOTORS LTD,SUV,UV2,PETROL,0,0,0,Utility vehicles PV,01-06-2012
368,MMQOF2U1DI,QO,Quanto,MAHINDRA & MAHINDRA LTD,SUV,UV1,DIESEL,0,0,0,Utility vehicles PV,01-06-2012
